locus_tag	ftype	length_bp	gene	EC_number	COG	product
Chloroflexi_metaspades_Bin_3_1_1-contigs_02168	CDS	1377	rarA		COG2256	Replication-associated recombination protein A
Chloroflexi_metaspades_Bin_3_1_1-contigs_02169	CDS	774				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02170	CDS	132				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02171	CDS	1047	ltaA	4.1.2.49		L-allo-threonine aldolase
Chloroflexi_metaspades_Bin_3_1_1-contigs_02172	CDS	654				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02173	CDS	609	lspA	3.4.23.36		Lipoprotein signal peptidase
Chloroflexi_metaspades_Bin_3_1_1-contigs_02174	CDS	912	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
Chloroflexi_metaspades_Bin_3_1_1-contigs_02175	CDS	1470	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
Chloroflexi_metaspades_Bin_3_1_1-contigs_02176	CDS	1695	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
Chloroflexi_metaspades_Bin_3_1_1-contigs_02177	CDS	1014	vgb_8	4.2.99.-		Virginiamycin B lyase
Chloroflexi_metaspades_Bin_3_1_1-contigs_02178	CDS	1404				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02179	CDS	1302	pyrG	6.3.4.2		CTP synthase
Chloroflexi_metaspades_Bin_3_1_1-contigs_02180	CDS	660	tal	2.2.1.2	COG0176	Transaldolase
Chloroflexi_metaspades_Bin_3_1_1-contigs_02181	CDS	234				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02182	CDS	648				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02183	CDS	525				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02184	CDS	531	yrdA_2		COG0663	Protein YrdA
Chloroflexi_metaspades_Bin_3_1_1-contigs_02185	CDS	1239	yfdE_3	2.8.3.19	COG1804	Acetyl-CoA:oxalate CoA-transferase
Chloroflexi_metaspades_Bin_3_1_1-contigs_02186	CDS	927		1.1.1.169	COG1893	2-dehydropantoate 2-reductase
Chloroflexi_metaspades_Bin_3_1_1-contigs_02187	CDS	921		1.1.1.169	COG1893	2-dehydropantoate 2-reductase
Chloroflexi_metaspades_Bin_3_1_1-contigs_02188	CDS	1269	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
Chloroflexi_metaspades_Bin_3_1_1-contigs_02189	CDS	480				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02190	CDS	2247	pucD_3	1.17.1.4	COG1529	putative xanthine dehydrogenase subunit D
Chloroflexi_metaspades_Bin_3_1_1-contigs_02191	CDS	1614	pepA	3.4.11.1	COG0260	Cytosol aminopeptidase
Chloroflexi_metaspades_Bin_3_1_1-contigs_02192	CDS	621				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02193	CDS	279				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02194	CDS	264				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02195	CDS	804	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
Chloroflexi_metaspades_Bin_3_1_1-contigs_02196	CDS	1017	pdxA2	1.1.1.409	COG1995	D-erythronate 4-phosphate dehydrogenase
Chloroflexi_metaspades_Bin_3_1_1-contigs_02197	CDS	1626				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02198	CDS	432				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02199	CDS	906	gsiC_3		COG0601	Glutathione transport system permease protein GsiC
Chloroflexi_metaspades_Bin_3_1_1-contigs_02200	CDS	1065				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02201	CDS	345				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02202	CDS	315				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02203	CDS	156				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02204	CDS	510		2.6.1.1	COG0436	Aspartate aminotransferase
Chloroflexi_metaspades_Bin_3_1_1-contigs_02205	CDS	711	clcD_5	3.1.1.45		Carboxymethylenebutenolidase
Chloroflexi_metaspades_Bin_3_1_1-contigs_02206	CDS	1335	hemL_3	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
Chloroflexi_metaspades_Bin_3_1_1-contigs_02207	CDS	1122	dinB1	2.7.7.7	COG0389	DNA polymerase IV 1
Chloroflexi_metaspades_Bin_3_1_1-contigs_02208	CDS	759	fbiB		COG0778	Bifunctional F420 biosynthesis protein FbiB
Chloroflexi_metaspades_Bin_3_1_1-contigs_02209	CDS	168				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02210	CDS	672				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02211	CDS	735	ccmC		COG0755	Heme exporter protein C
Chloroflexi_metaspades_Bin_3_1_1-contigs_02212	CDS	189				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02213	CDS	1620		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
Chloroflexi_metaspades_Bin_3_1_1-contigs_02214	CDS	795	kduD_4	1.1.1.127		2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
Chloroflexi_metaspades_Bin_3_1_1-contigs_02215	CDS	177				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02216	CDS	1032	yjmD	1.-.-.-	COG1063	putative zinc-type alcohol dehydrogenase-like protein YjmD
Chloroflexi_metaspades_Bin_3_1_1-contigs_02217	CDS	276				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02218	CDS	198				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02219	CDS	741		3.5.2.20	COG1878	Isatin hydrolase
Chloroflexi_metaspades_Bin_3_1_1-contigs_02220	CDS	396				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02221	CDS	828	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
Chloroflexi_metaspades_Bin_3_1_1-contigs_02222	CDS	708				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02223	CDS	621	hisI	3.5.4.19		Histidine biosynthesis bifunctional protein HisIE
Chloroflexi_metaspades_Bin_3_1_1-contigs_02224	CDS	1053	pgl_4	3.1.1.31	COG2706	6-phosphogluconolactonase
Chloroflexi_metaspades_Bin_3_1_1-contigs_02225	CDS	246				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02226	CDS	516				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02227	CDS	1506	accA1		COG4770	Acetyl-/propionyl-coenzyme A carboxylase alpha chain
Chloroflexi_metaspades_Bin_3_1_1-contigs_02228	CDS	1608		2.1.3.1	COG4799	Methylmalonyl-CoA carboxyltransferase 12S subunit
Chloroflexi_metaspades_Bin_3_1_1-contigs_02229	CDS	381	amnD	3.5.99.5		2-aminomuconate deaminase
Chloroflexi_metaspades_Bin_3_1_1-contigs_02230	CDS	1149	dgaE_2	4.3.1.29		D-glucosaminate-6-phosphate ammonia lyase
Chloroflexi_metaspades_Bin_3_1_1-contigs_02231	CDS	1200	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
Chloroflexi_metaspades_Bin_3_1_1-contigs_02232	CDS	240				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02233	CDS	1017	treT	2.4.1.245		Trehalose synthase
Chloroflexi_metaspades_Bin_3_1_1-contigs_02234	CDS	924	thrB	2.7.1.39	COG0083	Homoserine kinase
Chloroflexi_metaspades_Bin_3_1_1-contigs_02235	CDS	1242		2.7.2.4	COG0527	Aspartate kinase
Chloroflexi_metaspades_Bin_3_1_1-contigs_02236	CDS	717	glyG			Glycosyltransferase GlyG
Chloroflexi_metaspades_Bin_3_1_1-contigs_02237	CDS	816				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02238	CDS	252				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02239	CDS	369	speH_2	4.1.1.50	COG1586	S-adenosylmethionine decarboxylase proenzyme
Chloroflexi_metaspades_Bin_3_1_1-contigs_02240	CDS	912	speE	2.5.1.104	COG0421	Polyamine aminopropyltransferase
Chloroflexi_metaspades_Bin_3_1_1-contigs_02241	CDS	2016	dapA_3	4.3.3.7		4-hydroxy-tetrahydrodipicolinate synthase
Chloroflexi_metaspades_Bin_3_1_1-contigs_02242	CDS	960	acsA_2	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
Chloroflexi_metaspades_Bin_3_1_1-contigs_02243	CDS	930	gsiC_4		COG0601	Glutathione transport system permease protein GsiC
Chloroflexi_metaspades_Bin_3_1_1-contigs_02244	CDS	321				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02245	CDS	645				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02246	CDS	429				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02247	CDS	117				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02248	CDS	144				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02249	CDS	1071	limB_8	1.14.13.107		Limonene 1,2-monooxygenase
Chloroflexi_metaspades_Bin_3_1_1-contigs_02250	CDS	1200	ydbM_4	1.3.99.-		Putative acyl-CoA dehydrogenase YdbM
Chloroflexi_metaspades_Bin_3_1_1-contigs_02251	CDS	1107	camD	1.1.1.327		5-exo-hydroxycamphor dehydrogenase
Chloroflexi_metaspades_Bin_3_1_1-contigs_02252	CDS	1455		1.14.14.9	COG2368	4-hydroxyphenylacetate 3-monooxygenase oxygenase component
Chloroflexi_metaspades_Bin_3_1_1-contigs_02253	CDS	456	bphC2	1.13.11.39		Biphenyl-2,3-diol 1,2-dioxygenase 2
Chloroflexi_metaspades_Bin_3_1_1-contigs_02254	CDS	777	yidA	3.1.3.23	COG0561	Sugar phosphatase YidA
Chloroflexi_metaspades_Bin_3_1_1-contigs_02255	CDS	1083	luxA_13	1.14.14.3		Alkanal monooxygenase alpha chain
Chloroflexi_metaspades_Bin_3_1_1-contigs_02256	CDS	972	mhpB_4	1.13.11.16		2,3-dihydroxyphenylpropionate/2,3-dihydroxicinnamic acid 1,2-dioxygenase
Chloroflexi_metaspades_Bin_3_1_1-contigs_02257	CDS	1629	ywrD_6	2.3.2.2	COG0405	Glutathione hydrolase-like YwrD proenzyme
Chloroflexi_metaspades_Bin_3_1_1-contigs_02258	CDS	861	mca_2	3.5.1.115	COG2120	Mycothiol S-conjugate amidase
Chloroflexi_metaspades_Bin_3_1_1-contigs_02259	CDS	390				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02260	CDS	159				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02261	CDS	822	cysW		COG4208	Sulfate transport system permease protein CysW
Chloroflexi_metaspades_Bin_3_1_1-contigs_02262	CDS	825	modA		COG0725	Molybdate-binding protein ModA
Chloroflexi_metaspades_Bin_3_1_1-contigs_02263	CDS	1143				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02264	CDS	351				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02265	CDS	351				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02266	CDS	198				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02267	CDS	492				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02268	CDS	1599				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02269	CDS	822	mshB	3.5.1.103	COG2120	1D-myo-inositol 2-acetamido-2-deoxy-alpha-D-glucopyranoside deacetylase
Chloroflexi_metaspades_Bin_3_1_1-contigs_02270	CDS	2031	apc3_2	6.4.1.8	COG0145	Acetophenone carboxylase gamma subunit
Chloroflexi_metaspades_Bin_3_1_1-contigs_02271	CDS	711	alaS_2	6.1.1.7	COG0013	Alanine--tRNA ligase
Chloroflexi_metaspades_Bin_3_1_1-contigs_02272	CDS	1149	dnaN		COG0592	Beta sliding clamp
Chloroflexi_metaspades_Bin_3_1_1-contigs_02273	CDS	990	uctC_6	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
Chloroflexi_metaspades_Bin_3_1_1-contigs_02274	CDS	795	fabG_6	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
Chloroflexi_metaspades_Bin_3_1_1-contigs_02275	CDS	1251	frc_4	2.8.3.16		Formyl-CoA:oxalate CoA-transferase
Chloroflexi_metaspades_Bin_3_1_1-contigs_02276	CDS	1782	ybaL		COG1226	Putative cation/proton antiporter YbaL
Chloroflexi_metaspades_Bin_3_1_1-contigs_02277	CDS	327				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02278	CDS	1023				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02279	CDS	1038	iolG_4	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
Chloroflexi_metaspades_Bin_3_1_1-contigs_02280	CDS	1065	iolG_5	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
Chloroflexi_metaspades_Bin_3_1_1-contigs_02281	CDS	483	spsB	3.4.21.89	COG0681	Signal peptidase IB
Chloroflexi_metaspades_Bin_3_1_1-contigs_02282	CDS	270				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02283	CDS	561				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02284	CDS	576				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02285	CDS	678				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02286	CDS	930	adoK	2.7.1.20	COG0524	Adenosine kinase
Chloroflexi_metaspades_Bin_3_1_1-contigs_02287	CDS	1305	bbsE_10	2.8.3.15		Succinyl-CoA:(R)-benzylsuccinate CoA-transferase subunit BbsE
Chloroflexi_metaspades_Bin_3_1_1-contigs_02288	CDS	1356	bbsF_14	2.8.3.15		Succinyl-CoA:(R)-benzylsuccinate CoA-transferase subunit BbsF
Chloroflexi_metaspades_Bin_3_1_1-contigs_02289	tRNA	75				tRNA-Met(cat)
Chloroflexi_metaspades_Bin_3_1_1-contigs_02290	CDS	675				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02291	CDS	399				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02292	CDS	837				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02293	CDS	552		4.2.1.150	COG1024	Crotonyl-CoA hydratase
Chloroflexi_metaspades_Bin_3_1_1-contigs_02294	CDS	882	pgdA_3	3.5.1.-		Peptidoglycan deacetylase
Chloroflexi_metaspades_Bin_3_1_1-contigs_02295	CDS	162				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02296	CDS	1404				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02297	CDS	1131				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02298	CDS	1029	vgb_9	4.2.99.-		Virginiamycin B lyase
Chloroflexi_metaspades_Bin_3_1_1-contigs_02299	CDS	159				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02300	CDS	372				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02301	CDS	903	gnl_4	3.1.1.17		Gluconolactonase
Chloroflexi_metaspades_Bin_3_1_1-contigs_02302	CDS	615	sipU	3.4.21.89	COG0681	Signal peptidase I U
Chloroflexi_metaspades_Bin_3_1_1-contigs_02303	CDS	324	bphA3			Biphenyl dioxygenase ferredoxin subunit
Chloroflexi_metaspades_Bin_3_1_1-contigs_02304	tRNA	90				tRNA-Ser(gga)
Chloroflexi_metaspades_Bin_3_1_1-contigs_02305	CDS	993	ghrB	1.1.1.79	COG1052	Glyoxylate/hydroxypyruvate reductase B
Chloroflexi_metaspades_Bin_3_1_1-contigs_02306	CDS	960	ala	1.4.1.1		Alanine dehydrogenase
Chloroflexi_metaspades_Bin_3_1_1-contigs_02307	CDS	195				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02308	CDS	1386				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02309	CDS	726	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
Chloroflexi_metaspades_Bin_3_1_1-contigs_02310	CDS	978	rfbB	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
Chloroflexi_metaspades_Bin_3_1_1-contigs_02311	CDS	1125	pepQ	3.4.13.9	COG0006	Xaa-Pro dipeptidase
Chloroflexi_metaspades_Bin_3_1_1-contigs_02312	CDS	756	linX_5	1.1.1.-		2,5-dichloro-2,5-cyclohexadiene-1,4-diol dehydrogenase LinX
Chloroflexi_metaspades_Bin_3_1_1-contigs_02313	CDS	399	rpsH		COG0096	30S ribosomal protein S8
Chloroflexi_metaspades_Bin_3_1_1-contigs_02314	CDS	609	rplF			50S ribosomal protein L6
Chloroflexi_metaspades_Bin_3_1_1-contigs_02315	CDS	369	rplR			50S ribosomal protein L18
Chloroflexi_metaspades_Bin_3_1_1-contigs_02316	CDS	678				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02317	CDS	180	rpmD			50S ribosomal protein L30
Chloroflexi_metaspades_Bin_3_1_1-contigs_02318	CDS	450	rplO		COG0200	50S ribosomal protein L15
Chloroflexi_metaspades_Bin_3_1_1-contigs_02319	CDS	1329	secY		COG0201	Protein translocase subunit SecY
Chloroflexi_metaspades_Bin_3_1_1-contigs_02320	CDS	651	adk	2.7.4.3		Adenylate kinase
Chloroflexi_metaspades_Bin_3_1_1-contigs_02321	CDS	831	map	3.4.11.18	COG0024	Methionine aminopeptidase 1
Chloroflexi_metaspades_Bin_3_1_1-contigs_02322	CDS	219	infA		COG0361	Translation initiation factor IF-1
Chloroflexi_metaspades_Bin_3_1_1-contigs_02323	CDS	390	rpsM		COG0099	30S ribosomal protein S13
Chloroflexi_metaspades_Bin_3_1_1-contigs_02324	CDS	384	rpsK		COG0100	30S ribosomal protein S11
Chloroflexi_metaspades_Bin_3_1_1-contigs_02325	CDS	420	rpsD		COG0522	30S ribosomal protein S4
Chloroflexi_metaspades_Bin_3_1_1-contigs_02326	CDS	1152	rpoA	2.7.7.6		DNA-directed RNA polymerase subunit alpha
Chloroflexi_metaspades_Bin_3_1_1-contigs_02327	CDS	354	rplQ		COG0203	50S ribosomal protein L17
Chloroflexi_metaspades_Bin_3_1_1-contigs_02328	CDS	663	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
Chloroflexi_metaspades_Bin_3_1_1-contigs_02329	CDS	459	rplM		COG0102	50S ribosomal protein L13
Chloroflexi_metaspades_Bin_3_1_1-contigs_02330	CDS	411	rpsI		COG0103	30S ribosomal protein S9
Chloroflexi_metaspades_Bin_3_1_1-contigs_02331	CDS	1416	pgcA	5.4.2.2		Phosphoglucomutase
Chloroflexi_metaspades_Bin_3_1_1-contigs_02332	CDS	1209	metK	2.5.1.6		S-adenosylmethionine synthase
Chloroflexi_metaspades_Bin_3_1_1-contigs_02333	CDS	1272	ahcY	3.3.1.1	COG0499	Adenosylhomocysteinase
Chloroflexi_metaspades_Bin_3_1_1-contigs_02334	CDS	270	glpE_2	2.8.1.1		Thiosulfate sulfurtransferase GlpE
Chloroflexi_metaspades_Bin_3_1_1-contigs_02335	CDS	96				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02336	CDS	495				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02337	CDS	522	yecD_1	3.-.-.-	COG1335	Isochorismatase family protein YecD
Chloroflexi_metaspades_Bin_3_1_1-contigs_02338	CDS	405				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02339	CDS	921	nudC_4	3.6.1.22		NADH pyrophosphatase
Chloroflexi_metaspades_Bin_3_1_1-contigs_02340	CDS	555				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02341	CDS	999	vgb_10	4.2.99.-		Virginiamycin B lyase
Chloroflexi_metaspades_Bin_3_1_1-contigs_02342	CDS	1137				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02343	CDS	1404				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02344	CDS	1008				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02345	CDS	1551	ilvB_2	2.2.1.6	COG0028	Acetolactate synthase large subunit
Chloroflexi_metaspades_Bin_3_1_1-contigs_02346	CDS	765	linC_2	1.1.1.-	COG1028	2,5-dichloro-2,5-cyclohexadiene-1,4-diol dehydrogenase
Chloroflexi_metaspades_Bin_3_1_1-contigs_02347	CDS	3624				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02348	CDS	1959				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02349	CDS	843			COG2141	putative protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02350	CDS	1374		4.2.1.79		2-methylcitrate dehydratase
Chloroflexi_metaspades_Bin_3_1_1-contigs_02351	CDS	855				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02352	CDS	243				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02353	CDS	372				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02354	CDS	108				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02355	CDS	507		1.6.5.2	COG0655	NAD(P)H dehydrogenase (quinone)
Chloroflexi_metaspades_Bin_3_1_1-contigs_02356	CDS	1470	thyX	2.1.1.148		Flavin-dependent thymidylate synthase
Chloroflexi_metaspades_Bin_3_1_1-contigs_02357	CDS	1641	aruI	4.1.1.75	COG0028	putative 2-ketoarginine decarboxylase AruI
Chloroflexi_metaspades_Bin_3_1_1-contigs_02358	CDS	1377	pdhC	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
Chloroflexi_metaspades_Bin_3_1_1-contigs_02359	CDS	885				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02360	CDS	1782	korA_2	1.2.7.3	COG0674	2-oxoglutarate oxidoreductase subunit KorA
Chloroflexi_metaspades_Bin_3_1_1-contigs_02361	CDS	1386	lpdC	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
Chloroflexi_metaspades_Bin_3_1_1-contigs_02362	CDS	207	tatA		COG1826	Sec-independent protein translocase protein TatA
Chloroflexi_metaspades_Bin_3_1_1-contigs_02363	CDS	753	tatC		COG0805	Sec-independent protein translocase protein TatC
Chloroflexi_metaspades_Bin_3_1_1-contigs_02364	CDS	351				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02365	CDS	2052	rlmD	2.1.1.190		23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD
Chloroflexi_metaspades_Bin_3_1_1-contigs_02366	CDS	330	trxA			Thioredoxin
Chloroflexi_metaspades_Bin_3_1_1-contigs_02367	CDS	933				L-lactate transporter
Chloroflexi_metaspades_Bin_3_1_1-contigs_02368	CDS	237				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02369	CDS	408	tagD	2.7.7.39	COG0615	Glycerol-3-phosphate cytidylyltransferase
Chloroflexi_metaspades_Bin_3_1_1-contigs_02370	CDS	672				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02371	CDS	195				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02372	CDS	561				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02373	CDS	624				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02374	CDS	822				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02375	CDS	534				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02376	CDS	915		1.1.1.169	COG1893	2-dehydropantoate 2-reductase
Chloroflexi_metaspades_Bin_3_1_1-contigs_02377	CDS	432				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02378	CDS	807		1.-.-.-	COG1028	putative NAD-dependent oxidoreductase
Chloroflexi_metaspades_Bin_3_1_1-contigs_02379	CDS	315				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02380	CDS	1677	ilvB_3	2.2.1.6	COG0028	Acetolactate synthase large subunit
Chloroflexi_metaspades_Bin_3_1_1-contigs_02381	CDS	861	yitJ		COG0646	Bifunctional homocysteine S-methyltransferase/5,10-methylenetetrahydrofolate reductase
Chloroflexi_metaspades_Bin_3_1_1-contigs_02382	CDS	750	mqnA_1	4.2.1.151		Chorismate dehydratase
Chloroflexi_metaspades_Bin_3_1_1-contigs_02383	CDS	1608				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02384	CDS	966	dppC		COG1173	Dipeptide transport system permease protein DppC
Chloroflexi_metaspades_Bin_3_1_1-contigs_02385	CDS	945	dppB_5		COG0601	Dipeptide transport system permease protein DppB
Chloroflexi_metaspades_Bin_3_1_1-contigs_02386	CDS	1680	oppA		COG4166	Oligopeptide-binding protein OppA
Chloroflexi_metaspades_Bin_3_1_1-contigs_02387	tRNA	76				tRNA-His(gtg)
Chloroflexi_metaspades_Bin_3_1_1-contigs_02388	CDS	546				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02389	CDS	372				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02390	CDS	1416	amiD_5	3.5.1.4	COG0154	Putative amidase AmiD
Chloroflexi_metaspades_Bin_3_1_1-contigs_02391	CDS	894	ephA_3	3.3.2.10		Epoxide hydrolase A
Chloroflexi_metaspades_Bin_3_1_1-contigs_02392	CDS	438		1.1.98.-		F420H(2)-dependent quinone reductase
Chloroflexi_metaspades_Bin_3_1_1-contigs_02393	CDS	627	bluB_4	1.13.11.79	COG0778	5,6-dimethylbenzimidazole synthase
Chloroflexi_metaspades_Bin_3_1_1-contigs_02394	CDS	285				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02395	CDS	339				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02396	CDS	2310	cdhA_2	1.17.5.2		Caffeine dehydrogenase subunit alpha
Chloroflexi_metaspades_Bin_3_1_1-contigs_02397	CDS	132				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02398	CDS	207				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02399	CDS	918				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02400	CDS	288				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02401	CDS	381				hypothetical protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02402	CDS	735	norV			Anaerobic nitric oxide reductase flavorubredoxin
Chloroflexi_metaspades_Bin_3_1_1-contigs_02403	CDS	771	gdhI	1.1.1.47	COG1028	Glucose 1-dehydrogenase 1
Chloroflexi_metaspades_Bin_3_1_1-contigs_02404	CDS	468				putative protein
Chloroflexi_metaspades_Bin_3_1_1-contigs_02405	CDS	771	ycdF	1.1.1.47	COG1028	Glucose 1-dehydrogenase 2
Chloroflexi_metaspades_Bin_3_1_1-contigs_02406	CDS	777	kduD_5	1.1.1.127		2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
Chloroflexi_metaspades_Bin_3_1_1-contigs_02407	CDS	1263				hypothetical protein
