locus_tag	ftype	length_bp	gene	EC_number	COG	product
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00720	CDS	498				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00721	CDS	1011				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00722	CDS	453				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00723	CDS	270				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00724	CDS	1023				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00725	CDS	1011				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00726	CDS	909	moaA_3	4.1.99.22		GTP 3',8-cyclase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00727	CDS	1335	vnfD_1	1.18.6.1	COG2710	Nitrogenase vanadium-iron protein alpha chain
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00728	CDS	330				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00729	CDS	1392	nifK	1.18.6.1		Nitrogenase molybdenum-iron protein beta chain
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00730	CDS	1434	vnfD_2	1.18.6.1	COG2710	Nitrogenase vanadium-iron protein alpha chain
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00731	CDS	387	glnB_2		COG0347	Nitrogen regulatory protein P-II
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00732	CDS	318	glnK		COG0347	Nitrogen regulatory protein P-II 2
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00733	CDS	852	nifH1_2	1.18.6.1		Nitrogenase iron protein 1
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00734	CDS	1419				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00735	CDS	1158	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00736	CDS	618				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00737	CDS	1050				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00738	CDS	633	rlmE	2.1.1.166	COG0293	Ribosomal RNA large subunit methyltransferase E
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00739	CDS	354	cbiG	3.7.1.12	COG2073	Cobalt-precorrin-5A hydrolase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00740	CDS	1698	cysG_1	4.99.1.4		Siroheme synthase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00741	CDS	366				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00742	CDS	141				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00743	CDS	1092	obg_2	3.6.5.-		GTPase Obg
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00744	CDS	1242	hacA	4.2.1.36	COG0065	Homoaconitase large subunit
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00745	CDS	1320				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00746	CDS	801				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00747	CDS	852				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00748	CDS	825	sufS	2.8.1.7	COG0520	Cysteine desulfurase SufS
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00749	CDS	180				Ferredoxin-2
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00750	CDS	180				Ferredoxin-2
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00751	CDS	528				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00752	CDS	501				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00753	CDS	1002	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00754	CDS	1218				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00755	CDS	1731	argS	6.1.1.19		Arginine--tRNA ligase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00756	CDS	516				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00757	CDS	297				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00758	CDS	387				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00759	CDS	2190	metG	6.1.1.10	COG0073	Methionine--tRNA ligase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00760	CDS	480				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00761	CDS	1896	lon	3.4.21.53		Lon protease
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00762	CDS	1365	tldD_1	3.4.-.-	COG0312	Metalloprotease TldD
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00763	CDS	1329	tldD_2	3.4.-.-	COG0312	Metalloprotease TldD
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00764	CDS	1098	TOP6A	5.6.2.2		DNA topoisomerase 6 subunit A
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00765	CDS	1578	TOP6B	5.6.2.2		DNA topoisomerase 6 subunit B
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00766	CDS	1854	dnaK_1		COG0443	Chaperone protein DnaK
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00767	CDS	150				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00768	CDS	585	grpE			Protein GrpE
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00769	CDS	354				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00770	CDS	846				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00771	CDS	540				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00772	CDS	447	mntR		COG1321	HTH-type transcriptional regulator MntR
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00773	CDS	480				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00774	CDS	1299				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00775	CDS	387				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00776	CDS	417				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00777	CDS	330				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00778	CDS	2199	ftsH_2	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00779	CDS	264				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00780	CDS	1230				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00781	CDS	462				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00782	CDS	612				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00783	CDS	1113				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00784	CDS	138				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00785	CDS	1107	rip3		COG0517	Putative zinc metalloprotease Rip3
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00786	CDS	342				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00787	CDS	750	sumT	2.1.1.107	COG0007	Uroporphyrinogen-III C-methyltransferase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00788	CDS	792				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00789	CDS	978				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00790	CDS	972				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00791	CDS	123				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00792	CDS	573				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00793	CDS	1398	gabD	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00794	CDS	744	moeZ		COG0476	putative adenylyltransferase/sulfurtransferase MoeZ
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00795	CDS	207				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00796	CDS	567	yccM		COG0348	Putative electron transport protein YccM
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00797	CDS	336				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00798	CDS	831	cheR	2.1.1.80		Chemotaxis protein methyltransferase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00799	CDS	309				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00800	CDS	324				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00801	CDS	288				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00802	CDS	810	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00803	CDS	1362	hypF	6.2.-.-	COG0068	Carbamoyltransferase HypF
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00804	CDS	186				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00805	CDS	354				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00806	CDS	2229	purD	6.3.4.13		Phosphoribosylamine--glycine ligase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00807	CDS	1188	hflX		COG2262	GTPase HflX
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00808	CDS	771	ycfH	3.1.-.-	COG0084	putative metal-dependent hydrolase YcfH
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00809	CDS	285				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00810	CDS	933	mtgA_2	2.1.1.-	COG1962	Methylcorrinoid:tetrahydrofolate methyltransferase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00811	CDS	567				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00812	CDS	3141				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00813	CDS	168				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00814	CDS	216				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00815	CDS	423				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00816	tRNA	74				tRNA-Thr(tgt)
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00817	CDS	519				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00818	CDS	1173	trm1	2.1.1.215	COG1867	tRNA (guanine(26)-N(2)/guanine(27)-N(2))-dimethyltransferase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00819	CDS	1389				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00820	CDS	1272	inlA		COG4886	Internalin A
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00821	CDS	2193	topA	5.6.2.1	COG0550	DNA topoisomerase 1
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00822	CDS	192				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00823	CDS	195				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00824	CDS	987				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00825	CDS	801	cysW		COG4208	Sulfate transport system permease protein CysW
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00826	CDS	813	thi4	2.4.2.59		Thiamine thiazole synthase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00827	CDS	1554	mrpD_3		COG0651	Na(+)/H(+) antiporter subunit D
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00828	CDS	342	mnhC1_1		COG1006	Na(+)/H(+) antiporter subunit C1
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00829	CDS	1578	serA	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00830	CDS	195				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00831	CDS	636	gloC	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00832	CDS	1077	cobT	2.4.2.21	COG2038	Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00833	CDS	2001				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00834	CDS	423				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00835	CDS	1575				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00836	CDS	1764				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00837	CDS	747	kaiC	2.7.11.1		Circadian clock protein kinase KaiC
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00838	CDS	480				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00839	CDS	888	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00840	CDS	333				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00841	CDS	1434				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00842	CDS	606	engB			GTP-binding protein EngB
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00843	CDS	888				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00844	CDS	1218	fprA_2	1.-.-.-	COG0426	Nitric oxide reductase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00845	CDS	729				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00846	CDS	1050	mvaS	2.3.3.10	COG3425	Hydroxymethylglutaryl-CoA synthase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00847	CDS	1173	mmgA	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00848	CDS	390				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00849	CDS	1434	proS	6.1.1.15	COG0442	Proline--tRNA ligase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00850	CDS	1296	bzaF_1	4.1.99.23	COG0422	5-hydroxybenzimidazole synthase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00851	CDS	507	DmdB_1	4.2.1.85		2,3-dimethylmalate dehydratase small subunit
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00852	CDS	1254	dmdA	4.2.1.85		2,3-dimethylmalate dehydratase large subunit
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00853	CDS	606				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00854	CDS	582	cbiT	2.1.1.196	COG2242	Cobalt-precorrin-6B C(15)-methyltransferase (decarboxylating)
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00855	CDS	2229	dbpA_1	3.6.4.13		ATP-dependent RNA helicase DbpA
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00856	CDS	1026				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00857	CDS	924				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00858	CDS	1137	hemE_1	4.1.1.37		Uroporphyrinogen decarboxylase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00859	CDS	561				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00860	CDS	702				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00861	CDS	777				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00862	CDS	831				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00863	CDS	330	purS	6.3.5.3		Phosphoribosylformylglycinamidine synthase subunit PurS
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00864	CDS	693	purQ	6.3.5.3	COG0047	Phosphoribosylformylglycinamidine synthase subunit PurQ
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00865	CDS	1287	mtaD_2	3.5.4.28	COG0402	5-methylthioadenosine/S-adenosylhomocysteine deaminase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00866	CDS	975	tupA			Tungstate-binding protein TupA
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00867	CDS	681	tupB			Tungstate uptake system permease protein TupB
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00868	CDS	678				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00869	CDS	1140				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00870	CDS	1491	leuA_2	2.3.3.13	COG0119	2-isopropylmalate synthase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00871	CDS	627		2.1.1.-	COG1901	Putative pseudouridine methyltransferase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00872	CDS	3057	carB	6.3.5.5		Carbamoyl-phosphate synthase large chain
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00873	CDS	486				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00874	CDS	1575	gpmI_2	5.4.2.12		2,3-bisphosphoglycerate-independent phosphoglycerate mutase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00875	CDS	276				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00876	CDS	522				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00877	CDS	1053	ssuA		COG0715	Putative aliphatic sulfonates-binding protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00878	CDS	2241				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00879	CDS	651				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00880	CDS	897				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00881	CDS	855	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00882	CDS	474	moaC2	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase 2
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00883	CDS	1464	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00884	CDS	573	pabA	2.6.1.85	COG0512	Aminodeoxychorismate synthase component 2
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00885	CDS	1563	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00886	CDS	675	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00887	CDS	1002	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00888	CDS	1233				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00889	CDS	543				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00890	CDS	399				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00891	CDS	306				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00892	CDS	576	guaA_2	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00893	CDS	342	glpE	2.8.1.1		Thiosulfate sulfurtransferase GlpE
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00894	CDS	840	ecfA1_2	7.-.-.-		Energy-coupling factor transporter ATP-binding protein EcfA1
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00895	CDS	564	bioY		COG1268	Biotin transporter BioY
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00896	CDS	279	ftrC	1.8.7.2		Ferredoxin-thioredoxin reductase, catalytic chain
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00897	CDS	1383				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00898	CDS	579				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00899	CDS	1632				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00900	CDS	1002	hemE_2	4.1.1.37		Uroporphyrinogen decarboxylase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00901	CDS	393				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00902	CDS	216				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00903	CDS	189				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00904	CDS	450	ndk	2.7.4.6		Nucleoside diphosphate kinase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00905	CDS	1782	infB		COG0532	Translation initiation factor IF-2
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00906	CDS	408				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00907	CDS	777				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00908	CDS	1572				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00909	CDS	198				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00910	CDS	1365				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00911	CDS	894				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00912	CDS	1698				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00913	CDS	99				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00914	CDS	1746				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00915	CDS	333				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00916	CDS	249				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00917	CDS	567				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00918	CDS	1068				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00919	CDS	1455	hisC_1	2.6.1.9		Histidinol-phosphate aminotransferase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00920	CDS	960		2.5.-.-		Deoxyhypusine synthase-like protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00921	CDS	891	cobD		COG1270	Cobalamin biosynthesis protein CobD
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00922	CDS	1485	ppaC_1	3.6.1.1		manganese-dependent inorganic pyrophosphatase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00923	CDS	1263	miaB_1	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00924	tRNA	71				tRNA-Gly(tcc)
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00925	CDS	666				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00926	CDS	507	hrb		COG1773	High molecular weight rubredoxin
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00927	CDS	444			COG0716	Flavodoxin
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00928	tRNA	83				tRNA-Leu(caa)
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00929	CDS	831	ttdA	4.2.1.32	COG1951	L(+)-tartrate dehydratase subunit alpha
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00930	CDS	594	ttdB	4.2.1.32	COG1838	L(+)-tartrate dehydratase subunit beta
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00931	CDS	1050				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00932	CDS	327	htpX_1	3.4.24.-	COG0501	Protease HtpX 
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00933	CDS	588	htpX_2	3.4.24.-		Protease HtpX
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00934	CDS	279				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00935	CDS	702	ydjF		COG1842	Phage shock protein A 
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00936	CDS	897				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00937	CDS	279				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00938	CDS	180				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00939	CDS	786	pnp	2.7.7.8		Polyribonucleotide nucleotidyltransferase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00940	CDS	882				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00941	CDS	801	kdpB	7.2.2.6		Potassium-transporting ATPase ATP-binding subunit
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00942	CDS	1269				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00943	CDS	918	rbn	3.1.-.-	COG1234	Ribonuclease BN
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00944	CDS	162				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00945	CDS	777	fetB		COG0390	putative iron export permease protein FetB
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00946	CDS	1245	thiI	2.8.1.4	COG0301	putative tRNA sulfurtransferase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00947	CDS	108				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00948	CDS	639	lnrL	3.6.3.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00949	CDS	1422				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00950	CDS	294				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00951	CDS	309				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00952	CDS	2271	sasA_3	2.7.-.-		Adaptive-response sensory-kinase SasA
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00953	CDS	399				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00954	CDS	483				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00955	CDS	144				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_00956	CDS	576				hypothetical protein
