locus_tag	ftype	length_bp	gene	EC_number	COG	product
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00726	CDS	1971	hppA1	7.2.3.-	COG3808	Putative K(+)-stimulated pyrophosphate-energized sodium pump
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00727	CDS	120				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00728	CDS	732	pgiA	5.3.1.9		Glucose-6-phosphate isomerase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00729	CDS	717				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00730	CDS	1929				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00731	CDS	1569				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00732	CDS	852				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00733	CDS	462				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00734	CDS	270				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00735	CDS	390				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00736	CDS	273				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00737	CDS	777	rph_1	2.7.7.56	COG0689	Ribonuclease PH
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00738	CDS	714	rph_2	2.7.7.56	COG0689	Ribonuclease PH
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00739	CDS	666	pnp_2	2.7.7.8		Polyribonucleotide nucleotidyltransferase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00740	CDS	915	trxB	1.8.1.9		Thioredoxin reductase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00741	CDS	720	hdl IVa	3.8.1.2		(S)-2-haloacid dehalogenase 4A
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00742	CDS	705				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00743	CDS	321				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00744	CDS	264				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00745	CDS	225	thrC	4.2.3.1	COG0498	Threonine synthase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00746	CDS	216				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00747	CDS	411				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00748	CDS	816	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00749	CDS	600				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00750	CDS	963				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00751	CDS	102				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00752	CDS	243				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00753	CDS	321				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00754	CDS	174				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00755	CDS	774				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00756	CDS	1071				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00757	CDS	2796	dbpA_2	3.6.4.13		ATP-dependent RNA helicase DbpA
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00758	CDS	927	folE2	3.5.4.16	COG1469	GTP cyclohydrolase FolE2
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00759	CDS	1500	leuA_2	2.3.3.13	COG0119	2-isopropylmalate synthase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00760	CDS	222				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00761	CDS	507				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00762	CDS	318				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00763	CDS	645		2.4.-.-	COG0463	putative glycosyltransferase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00764	CDS	1104	pimA	2.4.1.345	COG0438	Phosphatidyl-myo-inositol mannosyltransferase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00765	CDS	984				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00766	CDS	1005				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00767	CDS	210				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00768	CDS	414				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00769	CDS	1686	gluQ	6.1.1.-		Glutamyl-Q tRNA(Asp) synthetase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00770	CDS	963	ispB	2.5.1.90	COG0142	Octaprenyl diphosphate synthase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00771	CDS	1341	rnjA	3.1.-.-	COG0595	Ribonuclease J1
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00772	CDS	1074	fni	5.3.3.2	COG1304	Isopentenyl-diphosphate delta-isomerase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00773	CDS	786	argB_2	2.7.2.8		Acetylglutamate kinase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00774	CDS	897	galK	2.7.1.6	COG0153	Galactokinase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00775	CDS	786				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00776	CDS	609				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00777	CDS	1515				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00778	CDS	2379	smc_2			Chromosome partition protein Smc
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00779	CDS	1104				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00780	CDS	249				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00781	CDS	399	vapC_5	3.1.-.-		tRNA(fMet)-specific endonuclease VapC
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00782	CDS	570				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00783	CDS	276				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00784	CDS	183				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00785	CDS	384				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00786	CDS	633				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00787	CDS	558				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00788	CDS	1194				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00789	CDS	828				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00790	CDS	360				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00791	CDS	549				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00792	CDS	678	queE	4.3.99.3		7-carboxy-7-deazaguanine synthase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00793	CDS	651				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00794	CDS	774				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00795	CDS	477				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00796	CDS	228				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00797	CDS	570		3.6.1.66		dITP/XTP pyrophosphatase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00798	CDS	597				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00799	CDS	1077	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00800	CDS	318				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00801	CDS	543				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00802	CDS	186				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00803	CDS	576	rnr	3.1.13.1		Ribonuclease R
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00804	CDS	453				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00805	CDS	1221	tuf_3			Elongation factor Tu
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00806	CDS	735	phnP	3.1.4.55	COG1235	Phosphoribosyl 1,2-cyclic phosphate phosphodiesterase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00807	CDS	627				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00808	CDS	870	yhdJ	2.1.1.72	COG0863	DNA adenine methyltransferase YhdJ
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00809	CDS	141	infB			Translation initiation factor IF-2
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00810	CDS	402				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00811	CDS	402				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00812	CDS	549				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00813	CDS	597				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00814	CDS	666	tpiA			Triosephosphate isomerase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00815	CDS	1197	ulaD	4.1.1.85		3-keto-L-gulonate-6-phosphate decarboxylase UlaD
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00816	CDS	609	COQ5	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00817	tRNA	74				tRNA-Met(cat)
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00818	CDS	390				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00819	CDS	612	rpiA	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00820	CDS	549		1.6.5.2		NAD(P)H dehydrogenase (quinone)
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00821	CDS	855				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00822	CDS	978				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00823	CDS	171				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00824	CDS	267				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00825	tRNA	72				tRNA-Ala(cgc)
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00826	CDS	237				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00827	CDS	2379				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00828	CDS	2082	dinG	3.1.-.-		3'-5' exonuclease DinG
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00829	CDS	333				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00830	CDS	204				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00831	CDS	1011				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00832	CDS	519				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00833	CDS	1473				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00834	CDS	198				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00835	CDS	3405				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00836	CDS	243				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00837	CDS	2292	hypF	6.2.-.-	COG0068	Carbamoyltransferase HypF
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00838	CDS	420	hldE		COG2870	Bifunctional protein HldE
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00839	CDS	426				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00840	CDS	924		2.5.-.-		Deoxyhypusine synthase-like protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00841	CDS	855	speB	3.5.3.11	COG0010	Agmatinase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00842	CDS	387				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00843	CDS	774	cysQ	3.1.3.7		3'(2'),5'-bisphosphate nucleotidase CysQ
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00844	CDS	825	nadK	2.7.1.23		NAD kinase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00845	CDS	309				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00846	CDS	180				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00847	CDS	459	tadA	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00848	CDS	1233	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00849	CDS	279	yccX	3.6.1.7	COG1254	Acylphosphatase
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00850	CDS	1014				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00851	CDS	285				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00852	CDS	153				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_2_1-contigs_00853	CDS	1215				hypothetical protein
