locus_tag	ftype	length_bp	gene	EC_number	COG	product
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00706	CDS	864				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00707	CDS	1716	glgP	2.4.1.1	COG0058	Glycogen phosphorylase
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00708	CDS	228	murD	6.3.2.9		UDP-N-acetylmuramoylalanine--D-glutamate ligase
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00709	CDS	183	aroA'	2.2.1.10		2-amino-3,7-dideoxy-D-threo-hept-6-ulosonate synthase
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00710	CDS	993	griH	4.1.99.20	COG1465	3-amino-4-hydroxybenzoic acid synthase
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00711	CDS	915	tyrC	1.3.1.43		Cyclohexadienyl dehydrogenase
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00712	CDS	1296	aroA1	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase 1
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00713	CDS	588				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00714	CDS	867	prfA		COG0216	Peptide chain release factor 1
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00715	CDS	426	infC			Translation initiation factor IF-3
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00716	CDS	198	rpmI			50S ribosomal protein L35
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00717	CDS	372	rplT			50S ribosomal protein L20
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00718	CDS	1326				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00719	CDS	1281				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00720	CDS	198	rpmE		COG0254	50S ribosomal protein L31
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00721	CDS	501	DmdB	4.2.1.85		2,3-dimethylmalate dehydratase small subunit
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00722	CDS	1266	leuC	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00723	CDS	783	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00724	CDS	450	efp		COG0231	Elongation factor P
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00725	CDS	480	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00726	CDS	588				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00727	CDS	1083	thiE	2.5.1.3		Thiamine-phosphate synthase
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00728	CDS	1146				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00729	CDS	192				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00730	CDS	438	sigA_1		COG0568	RNA polymerase sigma factor SigA
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00731	CDS	234	sigA_2		COG0568	RNA polymerase sigma factor SigA
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00732	CDS	324	lpxD	2.3.1.-	COG1044	UDP-3-O-acylglucosamine N-acyltransferase
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00733	CDS	861				hypothetical protein
NPL-UPA2_metaspades_Bin_8_1_1-contigs_00734	CDS	234				hypothetical protein
