locus_tag	ftype	length_bp	gene	EC_number	COG	product
WOR-3_metaspades_Bin_1-contigs_00839	CDS	792	btuF		COG0614	Vitamin B12-binding protein
WOR-3_metaspades_Bin_1-contigs_00840	CDS	828				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00841	CDS	969	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
WOR-3_metaspades_Bin_1-contigs_00842	CDS	618				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00843	tRNA	74				tRNA-Gln(ctg)
WOR-3_metaspades_Bin_1-contigs_00844	tRNA	74				tRNA-Met(cat)
WOR-3_metaspades_Bin_1-contigs_00845	CDS	654				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00846	CDS	1002	lapB			Lipopolysaccharide assembly protein B
WOR-3_metaspades_Bin_1-contigs_00847	CDS	1449	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
WOR-3_metaspades_Bin_1-contigs_00848	CDS	705				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00849	CDS	861	era			GTPase Era
WOR-3_metaspades_Bin_1-contigs_00850	CDS	876				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00851	CDS	2040	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
WOR-3_metaspades_Bin_1-contigs_00852	CDS	228				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00853	CDS	144				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00854	CDS	1332	ftsH_1	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
WOR-3_metaspades_Bin_1-contigs_00855	CDS	576				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00856	CDS	1281				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00857	CDS	822	ykoC			Putative HMP/thiamine permease protein YkoC
WOR-3_metaspades_Bin_1-contigs_00858	CDS	1752	ykoD	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
WOR-3_metaspades_Bin_1-contigs_00859	CDS	798	hcaB	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
WOR-3_metaspades_Bin_1-contigs_00860	CDS	3105	swrC		COG0841	Swarming motility protein SwrC
WOR-3_metaspades_Bin_1-contigs_00861	CDS	1041	ribD		COG0117	Riboflavin biosynthesis protein RibD
WOR-3_metaspades_Bin_1-contigs_00862	CDS	591	polC	2.7.7.7	COG2176	DNA polymerase III PolC-type
WOR-3_metaspades_Bin_1-contigs_00863	CDS	2826				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00864	CDS	741	cdaA	2.7.7.85	COG1624	Cyclic di-AMP synthase CdaA
WOR-3_metaspades_Bin_1-contigs_00865	CDS	594		3.6.1.66	COG0127	dITP/XTP pyrophosphatase
WOR-3_metaspades_Bin_1-contigs_00866	CDS	423				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00867	CDS	567	mreB		COG1077	Cell shape-determining protein MreB
WOR-3_metaspades_Bin_1-contigs_00868	CDS	849				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00869	CDS	150				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00870	CDS	720				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00871	CDS	969				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00872	CDS	228				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00873	CDS	1620				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00874	CDS	981				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00875	CDS	2097				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00876	CDS	351				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00877	CDS	477				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00878	CDS	1146				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00879	CDS	1134	cutD_2	1.97.1.-		Choline trimethylamine-lyase activating enzyme
WOR-3_metaspades_Bin_1-contigs_00880	CDS	1101				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00881	CDS	1215	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
WOR-3_metaspades_Bin_1-contigs_00882	CDS	3354	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
WOR-3_metaspades_Bin_1-contigs_00883	tRNA	76				tRNA-Cys(gca)
WOR-3_metaspades_Bin_1-contigs_00884	CDS	1137		2.6.1.51	COG0075	Serine-pyruvate aminotransferase
WOR-3_metaspades_Bin_1-contigs_00885	CDS	882				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00886	CDS	336				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00887	CDS	3165	rapA	3.6.4.-		RNA polymerase-associated protein RapA
WOR-3_metaspades_Bin_1-contigs_00888	CDS	438				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00889	CDS	378	iscU		COG0822	Iron-sulfur cluster assembly scaffold protein IscU
WOR-3_metaspades_Bin_1-contigs_00890	CDS	738	rnz	3.1.26.11	COG1234	Ribonuclease Z
WOR-3_metaspades_Bin_1-contigs_00891	CDS	678				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00892	CDS	645				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00893	CDS	975	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
WOR-3_metaspades_Bin_1-contigs_00894	CDS	507				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00895	tRNA	90				tRNA-Ser(gga)
WOR-3_metaspades_Bin_1-contigs_00896	CDS	675	gph_2	3.1.3.18	COG0546	Phosphoglycolate phosphatase
WOR-3_metaspades_Bin_1-contigs_00897	CDS	465	mcsA		COG3880	Protein-arginine kinase activator protein
WOR-3_metaspades_Bin_1-contigs_00898	CDS	195				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00899	CDS	2070	btuB_2			Vitamin B12 transporter BtuB
WOR-3_metaspades_Bin_1-contigs_00900	CDS	486				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00901	CDS	192	rpmI		COG0291	50S ribosomal protein L35
WOR-3_metaspades_Bin_1-contigs_00902	CDS	555	infC			Translation initiation factor IF-3
WOR-3_metaspades_Bin_1-contigs_00903	CDS	1773	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase 1
WOR-3_metaspades_Bin_1-contigs_00904	tRNA	77				tRNA-Val(gac)
WOR-3_metaspades_Bin_1-contigs_00905	tRNA	72				tRNA-Gly(ccc)
WOR-3_metaspades_Bin_1-contigs_00906	CDS	381				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00907	CDS	828				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00908	CDS	1173	undec1A	4.1.1.-		Cysteine/Cysteine sulfinic acid decarboxylase
WOR-3_metaspades_Bin_1-contigs_00909	CDS	1098	tdh	1.1.1.103	COG1063	L-threonine 3-dehydrogenase
WOR-3_metaspades_Bin_1-contigs_00910	CDS	672				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00911	CDS	519				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00912	CDS	1293				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00913	CDS	519				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00914	CDS	1230	ftsA		COG0849	Cell division protein FtsA
WOR-3_metaspades_Bin_1-contigs_00915	CDS	840	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
WOR-3_metaspades_Bin_1-contigs_00916	CDS	1350	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
WOR-3_metaspades_Bin_1-contigs_00917	CDS	1035	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
WOR-3_metaspades_Bin_1-contigs_00918	CDS	1077	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
WOR-3_metaspades_Bin_1-contigs_00919	CDS	1071	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
WOR-3_metaspades_Bin_1-contigs_00920	CDS	1479		3.4.24.-	COG0612	putative zinc protease
WOR-3_metaspades_Bin_1-contigs_00921	CDS	2106				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00922	CDS	882	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
WOR-3_metaspades_Bin_1-contigs_00923	CDS	522	nusG		COG0250	Transcription termination/antitermination protein NusG
WOR-3_metaspades_Bin_1-contigs_00924	CDS	429	rplK		COG0080	50S ribosomal protein L11
WOR-3_metaspades_Bin_1-contigs_00925	CDS	678	rplA		COG0081	50S ribosomal protein L1
WOR-3_metaspades_Bin_1-contigs_00926	CDS	525	rplJ		COG0244	50S ribosomal protein L10
WOR-3_metaspades_Bin_1-contigs_00927	CDS	393	rplL			50S ribosomal protein L7/L12
WOR-3_metaspades_Bin_1-contigs_00928	CDS	726	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
WOR-3_metaspades_Bin_1-contigs_00929	CDS	1179				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00930	CDS	504				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00931	CDS	237				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00932	CDS	864	xerC		COG4974	Tyrosine recombinase XerC
WOR-3_metaspades_Bin_1-contigs_00933	CDS	1083	moaA_3			GTP 3',8-cyclase
WOR-3_metaspades_Bin_1-contigs_00934	CDS	966				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00935	CDS	1101	kamA_2	5.4.3.2		L-lysine 2,3-aminomutase
WOR-3_metaspades_Bin_1-contigs_00936	CDS	855	lipA2	2.8.1.8	COG0320	Lipoyl synthase 2
WOR-3_metaspades_Bin_1-contigs_00937	CDS	1524	hutH	4.3.1.3	COG2986	Histidine ammonia-lyase
WOR-3_metaspades_Bin_1-contigs_00938	CDS	1716	surA_2	5.2.1.8		Chaperone SurA
WOR-3_metaspades_Bin_1-contigs_00939	tRNA	77				tRNA-Arg(tcg)
WOR-3_metaspades_Bin_1-contigs_00940	CDS	909	wbbL_2	2.4.1.289	COG1216	N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase
WOR-3_metaspades_Bin_1-contigs_00941	CDS	360	radA			DNA repair protein RadA
WOR-3_metaspades_Bin_1-contigs_00942	CDS	531				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00943	tRNA	76				tRNA-Pro(ggg)
WOR-3_metaspades_Bin_1-contigs_00944	CDS	312				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00945	CDS	1101				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00946	CDS	417				Single-stranded DNA-binding protein
WOR-3_metaspades_Bin_1-contigs_00947	CDS	300	rpsF		COG0360	30S ribosomal protein S6
WOR-3_metaspades_Bin_1-contigs_00948	CDS	420				Single-stranded DNA-binding protein
WOR-3_metaspades_Bin_1-contigs_00949	CDS	201	rpsR		COG0238	30S ribosomal protein S18
WOR-3_metaspades_Bin_1-contigs_00950	CDS	453	rplI		COG0359	50S ribosomal protein L9
WOR-3_metaspades_Bin_1-contigs_00951	CDS	489			COG1259	putative protein
WOR-3_metaspades_Bin_1-contigs_00952	CDS	2406	clpC		COG0542	Negative regulator of genetic competence ClpC/MecB
WOR-3_metaspades_Bin_1-contigs_00953	CDS	1398	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
WOR-3_metaspades_Bin_1-contigs_00954	CDS	786	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
WOR-3_metaspades_Bin_1-contigs_00955	CDS	438				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00956	CDS	561				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00957	CDS	438	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
WOR-3_metaspades_Bin_1-contigs_00958	CDS	1236	htpX	3.4.24.-		Protease HtpX
WOR-3_metaspades_Bin_1-contigs_00959	CDS	867				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00960	CDS	489				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00961	CDS	642	lipM	2.3.1.181	COG0095	Octanoyltransferase LipM
WOR-3_metaspades_Bin_1-contigs_00962	tRNA	90				tRNA-Ser(cga)
WOR-3_metaspades_Bin_1-contigs_00963	CDS	1266				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00964	CDS	1074				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00965	CDS	768	rsrIM	2.1.1.72		Modification methylase RsrI
WOR-3_metaspades_Bin_1-contigs_00966	CDS	171				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00967	CDS	1323	dnaC	3.6.4.12	COG0305	Replicative DNA helicase
WOR-3_metaspades_Bin_1-contigs_00968	CDS	741	mlaE		COG0767	Intermembrane phospholipid transport system permease protein MlaE
WOR-3_metaspades_Bin_1-contigs_00969	CDS	729	mkl		COG1127	putative ribonucleotide transport ATP-binding protein mkl
WOR-3_metaspades_Bin_1-contigs_00970	CDS	2097				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00971	CDS	951				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00972	CDS	1425	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
WOR-3_metaspades_Bin_1-contigs_00973	CDS	1704	aspS	6.1.1.23	COG0173	Aspartate--tRNA(Asp/Asn) ligase
WOR-3_metaspades_Bin_1-contigs_00974	CDS	561				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00975	CDS	846	ispH	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
WOR-3_metaspades_Bin_1-contigs_00976	CDS	945	moaA_4			GTP 3',8-cyclase
WOR-3_metaspades_Bin_1-contigs_00977	CDS	477	pgpA	3.1.3.27	COG1267	Phosphatidylglycerophosphatase A
WOR-3_metaspades_Bin_1-contigs_00978	CDS	1968	metG	6.1.1.10	COG0073	Methionine--tRNA ligase
WOR-3_metaspades_Bin_1-contigs_00979	CDS	564	yhdE	3.6.1.9	COG0424	dTTP/UTP pyrophosphatase
WOR-3_metaspades_Bin_1-contigs_00980	CDS	1302				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00981	CDS	612	rnfG	7.2.1.2	COG4659	Na(+)-translocating ferredoxin:NAD(+) oxidoreductase complex subunit G
WOR-3_metaspades_Bin_1-contigs_00982	CDS	657	cmk	2.7.4.25	COG0283	Cytidylate kinase
WOR-3_metaspades_Bin_1-contigs_00983	CDS	807				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00984	CDS	681	entB	6.3.2.14	COG1535	Enterobactin synthase component B
WOR-3_metaspades_Bin_1-contigs_00985	CDS	903	trxB_3	1.8.1.9		Thioredoxin reductase
WOR-3_metaspades_Bin_1-contigs_00986	CDS	954	rlmN	2.1.1.192		Dual-specificity RNA methyltransferase RlmN
WOR-3_metaspades_Bin_1-contigs_00987	CDS	1341		1.1.1.38		NAD-dependent malic enzyme
WOR-3_metaspades_Bin_1-contigs_00988	CDS	879				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00989	CDS	870	citE	4.1.3.6	COG2301	Citrate lyase subunit beta
WOR-3_metaspades_Bin_1-contigs_00990	CDS	243				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00991	CDS	363				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00992	CDS	204				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00993	CDS	2310	speE	2.5.1.16		Polyamine aminopropyltransferase
WOR-3_metaspades_Bin_1-contigs_00994	CDS	1032				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00995	CDS	1146	macA		COG0845	Macrolide export protein MacA
WOR-3_metaspades_Bin_1-contigs_00996	CDS	1293	glnA	6.3.1.2	COG0174	Glutamine synthetase
WOR-3_metaspades_Bin_1-contigs_00997	CDS	972		1.1.1.-		Putative 2-hydroxyacid dehydrogenase
WOR-3_metaspades_Bin_1-contigs_00998	CDS	597				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_00999	CDS	201	cspB			Cold shock protein CspB
WOR-3_metaspades_Bin_1-contigs_01000	CDS	1272	asnS	6.1.1.22		Asparagine--tRNA ligase
WOR-3_metaspades_Bin_1-contigs_01001	CDS	2340				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_01002	CDS	1125				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_01003	CDS	333				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_01004	CDS	1185		2.6.1.1		Aspartate aminotransferase
WOR-3_metaspades_Bin_1-contigs_01005	CDS	840	prfB			Peptide chain release factor 2
WOR-3_metaspades_Bin_1-contigs_01006	CDS	594	tolQ_3			Tol-Pal system protein TolQ
WOR-3_metaspades_Bin_1-contigs_01007	CDS	234				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_01008	CDS	1605	actP		COG4147	Cation/acetate symporter ActP
WOR-3_metaspades_Bin_1-contigs_01009	CDS	1248	rho	3.6.4.-	COG1158	Transcription termination factor Rho
WOR-3_metaspades_Bin_1-contigs_01010	CDS	2055	nrdD	1.1.98.6	COG1328	Anaerobic ribonucleoside-triphosphate reductase
WOR-3_metaspades_Bin_1-contigs_01011	CDS	843	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
WOR-3_metaspades_Bin_1-contigs_01012	CDS	861	fabD	2.3.1.39		Malonyl CoA-acyl carrier protein transacylase
WOR-3_metaspades_Bin_1-contigs_01013	CDS	1848	ftsH_2	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
WOR-3_metaspades_Bin_1-contigs_01014	CDS	642	nth_2	4.2.99.18	COG0177	Endonuclease III
WOR-3_metaspades_Bin_1-contigs_01015	CDS	972				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_01016	CDS	1677				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_01017	CDS	1317				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_01018	CDS	1164	pgk/tpi_2		COG0126	Bifunctional PGK/TIM
WOR-3_metaspades_Bin_1-contigs_01019	CDS	786				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_01020	CDS	939				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_01021	CDS	633				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_01022	CDS	996	gap	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase
WOR-3_metaspades_Bin_1-contigs_01023	CDS	543				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_01024	CDS	657	phoU		COG0704	Phosphate-specific transport system accessory protein PhoU 
WOR-3_metaspades_Bin_1-contigs_01025	CDS	753	pstB3	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
WOR-3_metaspades_Bin_1-contigs_01026	CDS	849	pstA1		COG0581	Phosphate transport system permease protein PstA 1
WOR-3_metaspades_Bin_1-contigs_01027	CDS	4092				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_01028	CDS	1308	prsA	5.2.1.8		Foldase protein PrsA
WOR-3_metaspades_Bin_1-contigs_01029	CDS	447				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_01030	CDS	486	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
WOR-3_metaspades_Bin_1-contigs_01031	CDS	1125				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_01032	CDS	2604	cpoB_6			Cell division coordinator CpoB
WOR-3_metaspades_Bin_1-contigs_01033	CDS	207				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_01034	CDS	3345	malT			HTH-type transcriptional regulator MalT
WOR-3_metaspades_Bin_1-contigs_01035	CDS	1905	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
WOR-3_metaspades_Bin_1-contigs_01036	CDS	804				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_01037	CDS	1236		3.4.24.-	COG0612	putative zinc protease
WOR-3_metaspades_Bin_1-contigs_01038	CDS	1092				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_01039	CDS	1332	dnaA_2		COG0593	Chromosomal replication initiator protein DnaA
WOR-3_metaspades_Bin_1-contigs_01040	CDS	636				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_01041	CDS	705	rph	2.7.7.56	COG0689	Ribonuclease PH
WOR-3_metaspades_Bin_1-contigs_01042	CDS	1122	fbp	3.1.3.11	COG1980	Fructose-1,6-bisphosphate aldolase/phosphatase
WOR-3_metaspades_Bin_1-contigs_01043	CDS	426	gcvH		COG0509	Glycine cleavage system H protein
WOR-3_metaspades_Bin_1-contigs_01044	CDS	273	hup			DNA-binding protein HU
WOR-3_metaspades_Bin_1-contigs_01045	CDS	432				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_01046	CDS	504				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_01047	CDS	237				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_01048	CDS	183				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_01049	CDS	792				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_01050	CDS	402				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_01051	CDS	261				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_01052	CDS	159				Rubredoxin
WOR-3_metaspades_Bin_1-contigs_01053	CDS	1200	fprA	1.-.-.-	COG0426	Nitric oxide reductase
WOR-3_metaspades_Bin_1-contigs_01054	CDS	417				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_01055	CDS	333	napF			Ferredoxin-type protein NapF
WOR-3_metaspades_Bin_1-contigs_01056	CDS	375				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_01057	CDS	153				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_01058	CDS	1710	ptsI	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
WOR-3_metaspades_Bin_1-contigs_01059	CDS	477				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_01060	CDS	819	punA	2.4.2.1	COG0005	Purine nucleoside phosphorylase 1
WOR-3_metaspades_Bin_1-contigs_01061	CDS	915	hmuU		COG0609	Hemin transport system permease protein HmuU
WOR-3_metaspades_Bin_1-contigs_01062	CDS	978	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
WOR-3_metaspades_Bin_1-contigs_01063	CDS	543	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
WOR-3_metaspades_Bin_1-contigs_01064	CDS	270				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_01065	CDS	477	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
WOR-3_metaspades_Bin_1-contigs_01066	CDS	750			COG0217	putative transcriptional regulatory protein
WOR-3_metaspades_Bin_1-contigs_01067	CDS	168				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_01068	CDS	627				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_01069	CDS	363				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_01070	CDS	723				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_01071	CDS	195				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_01072	CDS	399				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_01073	CDS	984				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_01074	CDS	471				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_01075	CDS	294				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_01076	CDS	336				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_01077	CDS	720	cpoB_7			Cell division coordinator CpoB
WOR-3_metaspades_Bin_1-contigs_01078	CDS	108				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_01079	CDS	933				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_01080	CDS	564				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_01081	CDS	1890	yoaA	3.6.4.12	COG1199	putative ATP-dependent DNA helicase YoaA
WOR-3_metaspades_Bin_1-contigs_01082	CDS	768	nadE	6.3.1.5	COG0171	NH(3)-dependent NAD(+) synthetase
WOR-3_metaspades_Bin_1-contigs_01083	CDS	459				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_01084	CDS	1125	wecB	5.1.3.14	COG0381	UDP-N-acetylglucosamine 2-epimerase
WOR-3_metaspades_Bin_1-contigs_01085	CDS	1275	macB	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
WOR-3_metaspades_Bin_1-contigs_01086	CDS	1128				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_01087	CDS	1779				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_01088	tRNA	78				tRNA-Asp(gtc)
WOR-3_metaspades_Bin_1-contigs_01089	CDS	624				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_01090	CDS	363				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_01091	CDS	855				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_01092	CDS	621				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_01093	CDS	1299	murJ_3		COG0728	putative lipid II flippase MurJ
WOR-3_metaspades_Bin_1-contigs_01094	CDS	111				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_01095	CDS	651	rsmG	2.1.1.170		Ribosomal RNA small subunit methyltransferase G
WOR-3_metaspades_Bin_1-contigs_01096	CDS	381				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_01097	CDS	408				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_01098	CDS	267				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_01099	CDS	1446	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
WOR-3_metaspades_Bin_1-contigs_01100	CDS	975	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
WOR-3_metaspades_Bin_1-contigs_01101	CDS	159				hypothetical protein
WOR-3_metaspades_Bin_1-contigs_01102	CDS	1122				hypothetical protein
